,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
94,5,332,1,1,India,Hardik Pandya,Jofra Archer,,16,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.5,0,117505,-96.00,-99.50,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,15,92,4,0,0,1,0,0,0,0,0
95,6,332,1,1,India,Hardik Pandya,Jofra Archer,,16,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,15.6,0,117506,-45.00,18.50,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,15,92,4,0,0,1,0,0,0,0,0
96,1,332,1,1,India,Shreyas Iyer,Chris Jordan,,17,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.1,0,117507,-148.00,55.50,1,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,16,93,4,1,0,1,0,0,0,0,0
97,2,332,1,1,India,Hardik Pandya,Chris Jordan,,17,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.2,0,117508,54.50,156.00,1,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,16,94,4,0,0,1,0,0,0,0,0
98,3,332,1,1,India,Shreyas Iyer,Chris Jordan,,17,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.3,0,117509,-91.00,61.50,1,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,3,16,95,4,0,0,1,0,0,0,0,0
99,4,332,1,1,India,Hardik Pandya,Chris Jordan,,17,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.4,0,117510,-134.50,60.00,1,0,38,STRAIGHT BALL,15,LOFT COVER,0,0,4,16,96,4,0,0,1,0,0,0,0,0
100,5,332,1,1,India,Shreyas Iyer,Chris Jordan,,17,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.5,0,117511,-134.50,60.00,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,5,16,96,4,0,0,1,0,0,0,0,0
101,6,332,1,1,India,Shreyas Iyer,Chris Jordan,,17,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,16.6,0,117512,-179.00,-44.00,6,0,39,ANGLED IN,31,UPPER CUT,0,0,6,16,102,4,0,1,2,0,0,1,0,0
102,1,332,1,1,India,Hardik Pandya,Jofra Archer,,18,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.1,0,117513,-15.00,44.00,0,0,46,LEGCUTTER,18,SLOG SHOT,0,0,1,17,102,4,1,0,2,0,0,0,0,0
103,2,332,1,1,India,Hardik Pandya,Jofra Archer,,18,2,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,17.2,0,117514,-42.50,112.00,0,0,46,LEGCUTTER,5,LOFT OFF,0,0,2,17,102,5,2,0,2,0,0,0,0,0
104,3,332,1,1,India,Shardul Thakur,Jofra Archer,,18,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,17.3,0,117515,138.50,-20.00,0,0,39,ANGLED IN,58,PULL SHOT,0,0,3,17,102,6,0,0,2,0,0,0,0,0
105,4,332,1,1,India,Washington Sundar,Jofra Archer,,18,4,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,17.4,1,117516,67.50,-95.50,1,0,36,BOUNCER,31,UPPER CUT,1,0,4,17,103,6,1,0,2,0,0,0,0,0
106,5,332,1,1,India,Washington Sundar,Jofra Archer,,18,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.4,0,117517,67.50,-95.50,1,0,39,ANGLED IN,44,GLIDE,0,0,5,17,104,6,0,0,2,0,0,0,0,0
107,6,332,1,1,India,Shreyas Iyer,Jofra Archer,,18,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.5,0,117518,25.50,40.50,0,0,39,ANGLED IN,47,ON DRIVE,0,0,6,17,104,6,0,0,2,0,0,0,0,0
108,7,332,1,1,India,Shreyas Iyer,Jofra Archer,,18,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.6,0,117519,61.50,158.00,1,0,39,ANGLED IN,47,ON DRIVE,0,0,7,17,105,6,0,0,2,0,0,0,0,0
109,1,332,1,1,India,Shreyas Iyer,Sam Curran,,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.1,0,117520,-43.00,108.50,0,0,39,ANGLED IN,84,OFF DRIVE,0,0,1,18,105,6,1,0,2,0,0,0,0,0
110,2,332,1,1,India,Shreyas Iyer,Sam Curran,,19,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,18.2,0,117521,129.50,100.00,2,0,39,ANGLED IN,101,BACKFOOT ON DRIVE,0,0,2,18,107,6,0,0,2,0,0,0,0,0
111,3,332,1,1,India,Shreyas Iyer,Sam Curran,,19,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,18.3,0,117522,167.00,124.50,4,0,,Knuckleball,58,PULL SHOT,0,0,3,18,111,6,0,0,2,0,0,0,0,0
112,4,332,1,1,India,Shreyas Iyer,Sam Curran,,19,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.4,0,117523,127.50,85.00,1,0,39,ANGLED IN,18,SLOG SHOT,0,0,4,18,112,6,0,0,2,0,0,0,0,0
113,5,332,1,1,India,Washington Sundar,Sam Curran,,19,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.5,0,117524,-69.00,55.00,1,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,5,18,113,6,0,0,2,0,0,0,0,0
114,6,332,1,1,India,Shreyas Iyer,Sam Curran,,19,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.6,0,117525,142.50,89.50,1,0,39,ANGLED IN,58,PULL SHOT,0,0,6,18,114,6,0,0,2,0,0,0,0,0
115,1,332,1,1,India,Shreyas Iyer,Chris Jordan,,20,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.1,0,117526,130.50,85.00,1,0,39,ANGLED IN,58,PULL SHOT,0,0,1,19,115,6,1,0,2,0,0,0,0,0
116,2,332,1,1,India,Washington Sundar,Chris Jordan,,20,2,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,19.2,1,117527,130.50,85.00,1,0,25,OFF SPIN,54,LEG GLANCE,0,0,2,19,116,6,0,0,2,0,0,0,0,0
117,3,332,1,1,India,Washington Sundar,Chris Jordan,,20,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.2,0,117528,-54.00,142.00,1,0,39,ANGLED IN,47,ON DRIVE,0,0,3,19,117,6,0,0,2,0,0,0,0,0
118,4,332,1,1,India,Shreyas Iyer,Chris Jordan,,20,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,19.3,0,117529,137.50,-40.50,0,0,16,SLOW BOUNCER,58,PULL SHOT,0,0,4,19,117,7,1,0,2,0,0,0,0,0
119,5,332,1,1,India,Axar Patel,Chris Jordan,,20,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,19.4,0,117530,-142.50,14.50,2,0,8,OFF CUTTER,58,PULL SHOT,0,0,5,19,119,7,2,0,2,0,0,0,0,0
120,6,332,1,1,India,Axar Patel,Chris Jordan,,20,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,19.5,0,117531,79.00,-145.00,4,0,39,ANGLED IN,58,PULL SHOT,0,0,6,19,123,7,0,0,2,0,0,0,0,0
121,7,332,1,1,India,Axar Patel,Chris Jordan,,20,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.6,0,117532,73.50,101.50,1,0,38,STRAIGHT BALL,84,OFF DRIVE,0,0,7,19,124,7,0,0,2,0,0,0,0,0
122,1,332,2,3,England,Jason Roy,Axar Patel,,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.1,0,117533,70.50,102.00,0,0,10,ORTHODOX,47,ON DRIVE,0,0,1,0,0,0,1,0,0,0,0,0,0,0
123,2,332,2,3,England,Jason Roy,Axar Patel,,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0.2,0,117534,84.00,16.50,1,0,23,ARM BALL,97,BACKFOOT PUSH,0,0,2,0,1,0,0,0,0,0,0,0,0,0
124,3,332,2,3,England,Jos Buttler,Axar Patel,,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.3,0,117535,-76.00,31.50,0,0,10,ORTHODOX,49,FORWARD DEFENCE,0,0,3,0,1,0,0,0,0,0,0,0,0,0
125,4,332,2,3,England,Jos Buttler,Axar Patel,,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.4,0,117536,-42.50,45.50,0,0,23,ARM BALL,97,BACKFOOT PUSH,0,0,4,0,1,0,0,0,0,0,0,0,0,0
126,5,332,2,3,England,Jos Buttler,Axar Patel,,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,0.5,0,117537,-86.00,47.50,0,0,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,5,0,1,0,0,0,0,0,0,0,0,0
127,6,332,2,3,England,Jos Buttler,Axar Patel,,1,6,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,0.6,0,117538,122.00,116.50,2,0,23,ARM BALL,47,ON DRIVE,0,0,6,0,3,0,0,0,0,0,0,0,0,0
128,1,332,2,3,England,Jason Roy,Bhuvneshwar Kumar,,2,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,1.1,0,117539,-143.00,75.00,2,0,42,OUTSWINGER,74,SD ON,0,0,1,1,5,0,1,0,0,0,0,0,0,0
129,2,332,2,3,England,Jason Roy,Bhuvneshwar Kumar,,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.2,0,117540,56.00,101.00,0,0,41,INSWINGER,27,FORWARD PUSH,0,0,2,1,5,0,0,0,0,0,0,0,0,0
130,3,332,2,3,England,Jason Roy,Bhuvneshwar Kumar,,2,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,1.3,0,117541,180.50,12.00,4,0,41,INSWINGER,94,SDL ON,0,0,3,1,9,0,0,0,0,0,0,0,0,0
131,4,332,2,3,England,Jason Roy,Bhuvneshwar Kumar,,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.4,0,117542,-94.00,22.50,0,0,43,NIPBACKER,51,FRONTFOOT COVERDRIVE,0,0,4,1,9,0,0,0,0,0,0,0,0,0
132,5,332,2,3,England,Jason Roy,Bhuvneshwar Kumar,,2,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,1.5,0,117543,139.50,24.50,1,0,41,INSWINGER,37,SD FLICK,0,0,5,1,10,0,0,0,0,0,0,0,0,0
133,6,332,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,2,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,1.6,0,117544,-96.00,21.50,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,6,1,10,0,0,0,0,0,0,0,0,0
134,1,332,2,3,England,Jason Roy,Yuzvendra Chahal,,3,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,2.1,0,117545,167.50,95.00,6,0,21,SLIDER,95,SLOG SWEEP,0,0,1,2,16,0,1,0,0,0,0,0,0,0
135,2,332,2,3,England,Jason Roy,Yuzvendra Chahal,,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.2,0,117546,-47.00,62.50,0,0,21,SLIDER,84,OFF DRIVE,0,0,2,2,16,0,0,0,0,0,0,0,0,0
136,3,332,2,3,England,Jason Roy,Yuzvendra Chahal,,3,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.3,0,117547,-108.00,27.50,0,0,24,LEG SPIN,36,CUT SHOT,0,0,3,2,16,0,0,0,0,0,0,0,0,0
137,4,332,2,3,England,Jason Roy,Yuzvendra Chahal,,3,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,2.4,0,117548,-174.00,-39.50,4,0,24,LEG SPIN,36,CUT SHOT,0,0,4,2,20,0,0,0,0,0,0,0,0,0
138,5,332,2,3,England,Jason Roy,Yuzvendra Chahal,,3,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,2.5,0,117549,-64.00,7.00,0,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,5,2,20,0,0,0,0,0,0,0,0,0
139,6,332,2,3,England,Jason Roy,Yuzvendra Chahal,,3,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,2.6,0,117550,45.50,-46.50,1,0,24,LEG SPIN,58,PULL SHOT,0,0,6,2,21,0,0,0,0,0,0,0,0,0
140,1,332,2,3,England,Jason Roy,Shardul Thakur,,4,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.1,0,117551,-140.00,33.50,1,0,39,ANGLED IN,52,BACKFOOT COVERDRIVE,0,0,1,3,22,0,1,0,0,0,0,0,0,0
141,2,332,2,3,England,Jos Buttler,Shardul Thakur,,4,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,3.2,0,117552,-150.50,-2.00,2,0,39,ANGLED IN,52,BACKFOOT COVERDRIVE,0,0,2,3,24,0,0,0,0,0,0,0,0,0
142,3,332,2,3,England,Jos Buttler,Shardul Thakur,,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.3,0,117553,-79.50,-15.00,0,0,38,STRAIGHT BALL,99,SCOOP,0,0,3,3,24,0,0,0,0,0,0,0,0,0
143,4,332,2,3,England,Jos Buttler,Shardul Thakur,,4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,3.4,0,117554,-79.50,-15.00,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,4,3,24,0,0,0,0,0,0,0,0,0
144,5,332,2,3,England,Jos Buttler,Shardul Thakur,,4,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,3.5,0,117555,69.50,44.00,1,0,39,ANGLED IN,52,BACKFOOT COVERDRIVE,0,0,5,3,25,0,0,0,0,0,0,0,0,0
145,6,332,2,3,England,Jason Roy,Shardul Thakur,,4,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,3.6,0,117556,-50.00,206.00,4,0,47,SLOWER BALL,84,OFF DRIVE,0,0,6,3,29,0,0,0,0,0,0,0,0,0
146,1,332,2,3,England,Jos Buttler,Axar Patel,,5,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,4.1,0,117557,-74.00,174.50,2,0,10,ORTHODOX,122,SDL OFF,0,0,1,4,31,0,1,0,0,0,0,0,0,0
147,2,332,2,3,England,Jos Buttler,Axar Patel,,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.2,0,117558,-79.50,-23.00,0,0,10,ORTHODOX,77,SD DEFENCE,0,0,2,4,31,0,0,0,0,0,0,0,0,0
148,3,332,2,3,England,Jos Buttler,Axar Patel,,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,4.3,0,117559,-79.50,-23.00,0,0,10,ORTHODOX,55,SWEEP SHOT,0,0,3,4,31,0,0,0,0,0,0,0,0,0
149,4,332,2,3,England,Jos Buttler,Axar Patel,,5,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.4,0,117560,-154.50,138.50,4,0,10,ORTHODOX,52,BACKFOOT COVERDRIVE,0,0,4,4,35,0,0,0,0,0,0,0,0,0
150,5,332,2,3,England,Jos Buttler,Axar Patel,,5,5,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.5,0,117561,132.00,172.00,6,0,10,ORTHODOX,94,SDL ON,0,0,5,4,41,0,0,0,0,0,0,0,0,0
151,6,332,2,3,England,Jos Buttler,Axar Patel,,5,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,4.6,0,117562,-55.00,111.50,1,0,10,ORTHODOX,21,SD OFF,0,0,6,4,42,0,0,0,0,0,0,0,0,0
152,1,332,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.1,0,117563,-45.00,17.50,0,0,47,SLOWER BALL,50,BACKFOOT DEFENCE,0,0,1,5,42,0,1,0,0,0,0,0,0,0
153,2,332,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,6,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,5.2,0,117564,47.50,-37.00,2,0,47,SLOWER BALL,54,LEG GLANCE,0,0,2,5,44,0,0,0,0,0,0,0,0,0
154,3,332,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,6,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,5.3,0,117565,127.50,-24.50,2,0,39,ANGLED IN,40,FLICK,0,0,3,5,46,0,0,0,0,0,0,0,0,0
155,4,332,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,6,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.4,0,117566,52.00,111.50,0,0,8,OFF CUTTER,47,ON DRIVE,0,0,4,5,46,0,0,0,0,0,0,0,0,0
156,5,332,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,6,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.5,0,117567,-88.00,-8.00,0,0,39,ANGLED IN,16,BACKFOOT SQUARE DRIVE,0,0,5,5,46,0,0,0,0,0,0,0,0,0
157,6,332,2,3,England,Jos Buttler,Bhuvneshwar Kumar,,6,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.6,0,117568,135.00,162.50,4,0,47,SLOWER BALL,47,ON DRIVE,0,0,6,5,50,0,0,1,1,0,1,0,0,0
158,1,332,2,3,England,Jason Roy,Axar Patel,,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.1,0,117569,-9.00,36.50,0,0,10,ORTHODOX,50,BACKFOOT DEFENCE,0,0,1,6,50,0,1,0,1,0,0,0,0,0
159,2,332,2,3,England,Jason Roy,Axar Patel,,7,2,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,6.2,0,117570,184.00,83.00,6,0,10,ORTHODOX,94,SDL ON,0,0,2,6,56,0,0,0,1,0,0,0,0,0
160,3,332,2,3,England,Jason Roy,Axar Patel,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.3,0,117571,-65.00,159.50,1,0,10,ORTHODOX,6,BACKFOOT OFF DRIVE,0,0,3,6,57,0,0,0,1,0,0,0,0,0
161,4,332,2,3,England,Jos Buttler,Axar Patel,,7,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.4,0,117572,-137.50,49.50,1,0,10,ORTHODOX,51,FRONTFOOT COVERDRIVE,0,0,4,6,58,0,0,0,1,0,0,0,0,0
162,5,332,2,3,England,Jason Roy,Axar Patel,,7,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.5,0,117573,-43.50,52.50,0,0,10,ORTHODOX,77,SD DEFENCE,0,0,5,6,58,0,0,0,1,0,0,0,0,0
163,6,332,2,3,England,Jason Roy,Axar Patel,,7,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,6.6,0,117574,-60.50,42.50,0,0,10,ORTHODOX,51,FRONTFOOT COVERDRIVE,0,0,6,6,58,0,0,0,1,0,0,0,0,0
164,1,332,2,3,England,Jos Buttler,Yuzvendra Chahal,,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.1,0,117575,-133.50,51.50,1,0,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,1,7,59,0,1,0,1,0,0,0,0,0
165,2,332,2,3,England,Jason Roy,Yuzvendra Chahal,,8,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,7.2,0,117576,153.00,126.00,4,0,24,LEG SPIN,58,PULL SHOT,0,0,2,7,63,0,0,0,1,0,0,0,0,0
166,3,332,2,3,England,Jason Roy,Yuzvendra Chahal,,8,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,7.3,0,117577,180.50,85.00,6,0,24,LEG SPIN,95,SLOG SWEEP,0,0,3,7,69,0,0,0,1,0,0,0,0,0
167,4,332,2,3,England,Jason Roy,Yuzvendra Chahal,,8,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,7.4,0,117578,132.00,99.00,2,0,24,LEG SPIN,18,SLOG SHOT,0,0,4,7,71,0,0,0,1,0,0,0,0,0
168,5,332,2,3,England,Jason Roy,Yuzvendra Chahal,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,0,117579,-33.50,158.00,1,0,24,LEG SPIN,84,OFF DRIVE,0,0,5,7,72,0,0,0,1,0,0,0,0,0
169,6,332,2,3,England,Jos Buttler,Yuzvendra Chahal,,8,6,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,7.6,0,117580,-33.50,158.00,0,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,6,7,72,1,1,0,1,0,0,0,0,0
170,1,332,2,3,England,Jason Roy,Hardik Pandya,,9,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.1,0,117581,135.50,97.00,1,0,39,ANGLED IN,58,PULL SHOT,0,0,1,8,73,1,2,0,1,0,0,0,0,0
171,2,332,2,3,England,Dawid Malan,Hardik Pandya,,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.2,0,117582,17.00,-24.50,0,0,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,2,8,73,1,0,0,1,0,0,0,0,0
172,3,332,2,3,England,Dawid Malan,Hardik Pandya,,9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.3,0,117583,91.00,-5.50,0,0,30,ANGLED ACROSS,16,BACKFOOT SQUARE DRIVE,0,0,3,8,73,1,0,0,1,0,0,0,0,0
173,4,332,2,3,England,Dawid Malan,Hardik Pandya,,9,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,8.4,0,117584,-29.50,-143.00,4,0,8,OFF CUTTER,58,PULL SHOT,0,0,4,8,77,1,0,0,1,0,0,0,0,0
174,5,332,2,3,England,Dawid Malan,Hardik Pandya,,9,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.5,0,117585,-29.50,-143.00,0,0,8,OFF CUTTER,105,LEFT ALONE,0,0,5,8,77,1,0,0,1,0,0,0,0,0
175,6,332,2,3,England,Dawid Malan,Hardik Pandya,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,0,117586,-29.50,-143.00,0,0,30,ANGLED ACROSS,105,LEFT ALONE,0,0,6,8,77,1,0,0,1,0,0,0,0,0
176,1,332,2,3,England,Jason Roy,Yuzvendra Chahal,,10,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.1,0,117587,49.50,151.50,1,0,24,LEG SPIN,11,LOFT ON,0,0,1,9,78,1,1,0,1,0,0,0,0,0
177,2,332,2,3,England,Dawid Malan,Yuzvendra Chahal,,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.2,0,117588,90.50,39.00,0,0,28,GOOGLY,97,BACKFOOT PUSH,0,0,2,9,78,1,0,0,1,0,0,0,0,0
178,3,332,2,3,England,Dawid Malan,Yuzvendra Chahal,,10,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.3,0,117589,-126.50,96.00,1,0,24,LEG SPIN,5,LOFT OFF,0,0,3,9,79,1,0,0,1,0,0,0,0,0
179,4,332,2,3,England,Jason Roy,Yuzvendra Chahal,,10,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.4,0,117590,41.50,88.50,1,0,24,LEG SPIN,47,ON DRIVE,0,0,4,9,80,1,0,0,1,0,0,0,0,0
180,5,332,2,3,England,Dawid Malan,Yuzvendra Chahal,,10,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,9.5,0,117591,-76.00,146.50,1,0,24,LEG SPIN,47,ON DRIVE,0,0,5,9,81,1,0,0,1,0,0,0,0,0
181,6,332,2,3,England,Jason Roy,Yuzvendra Chahal,,10,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.6,0,117592,-76.00,146.50,0,0,24,LEG SPIN,56,REVERSE SWEEP,0,0,6,9,81,1,0,0,1,0,0,0,0,0
182,1,332,2,3,England,Dawid Malan,Hardik Pandya,,11,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.1,0,117593,-93.50,-12.00,1,0,30,ANGLED ACROSS,97,BACKFOOT PUSH,0,0,1,10,82,1,1,0,1,0,0,0,0,0
183,2,332,2,3,England,Jason Roy,Hardik Pandya,,11,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.2,0,117594,-129.00,23.50,1,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,2,10,83,1,0,0,1,0,0,0,0,0
184,3,332,2,3,England,Dawid Malan,Hardik Pandya,,11,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,10.3,0,117595,-52.50,-151.50,4,0,10,ORTHODOX,58,PULL SHOT,0,0,3,10,87,1,0,0,1,0,0,0,0,0
185,4,332,2,3,England,Dawid Malan,Hardik Pandya,,11,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.4,0,117596,52.50,-107.50,1,0,30,ANGLED ACROSS,36,CUT SHOT,0,0,4,10,88,1,0,0,1,0,0,0,0,0
186,5,332,2,3,England,Jason Roy,Hardik Pandya,,11,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,10.5,0,117597,26.50,-35.00,0,0,8,OFF CUTTER,54,LEG GLANCE,0,0,5,10,88,1,0,0,1,0,0,0,0,0
187,6,332,2,3,England,Jason Roy,Hardik Pandya,,11,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,10.6,0,117598,130.00,3.00,1,0,8,OFF CUTTER,97,BACKFOOT PUSH,0,0,6,10,89,1,0,0,1,0,0,0,0,0
188,1,332,2,3,England,Jason Roy,Washington Sundar,,12,1,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Leg Before Wicket,WICKET,1,11.1,0,117599,130.00,3.00,0,0,25,OFF SPIN,37,SD FLICK,0,0,1,11,89,2,1,0,1,0,0,0,0,0
189,2,332,2,3,England,Jonny Bairstow,Washington Sundar,,12,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,11.2,0,117600,-43.00,115.00,0,0,25,OFF SPIN,6,BACKFOOT OFF DRIVE,0,0,2,11,89,2,2,0,1,0,0,0,0,0
