,ActualBallNo,MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick
94,4,337,1,1,India,Shikhar Dhawan,Ben Stokes,,16,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.4,0,118692,125.50,63.50,1,0,30,ANGLED ACROSS,51,FRONTFOOT COVERDRIVE,0,0,4,15,66,1,0,0,1,0,0,0,0,0
95,5,337,1,1,India,Virat Kohli,Ben Stokes,,16,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,15.5,0,118693,-42.50,-108.00,1,0,38,STRAIGHT BALL,44,GLIDE,0,0,5,15,67,1,0,0,1,0,0,0,0,0
96,6,337,1,1,India,Shikhar Dhawan,Ben Stokes,,16,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,15.6,0,118694,-157.00,-55.00,4,0,30,ANGLED ACROSS,40,FLICK,0,0,6,15,71,1,0,0,1,0,0,0,0,0
97,1,337,1,1,India,Virat Kohli,Tom Curran,,17,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,16.1,0,118695,72.00,-98.00,2,0,39,ANGLED IN,37,SD FLICK,0,0,1,16,73,1,1,0,1,0,0,0,0,0
98,2,337,1,1,India,Virat Kohli,Tom Curran,,17,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.2,0,118696,72.00,-98.00,0,0,38,STRAIGHT BALL,105,LEFT ALONE,0,0,2,16,73,1,0,0,1,0,0,0,0,0
99,3,337,1,1,India,Virat Kohli,Tom Curran,,17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.3,0,118697,26.50,40.50,0,0,8,OFF CUTTER,50,BACKFOOT DEFENCE,0,0,3,16,73,1,0,0,1,0,0,0,0,0
100,4,337,1,1,India,Virat Kohli,Tom Curran,,17,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,16.4,0,118698,-54.00,21.00,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,4,16,73,1,0,0,1,0,0,0,0,0
101,5,337,1,1,India,Virat Kohli,Tom Curran,,17,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.5,0,118699,-64.50,-87.50,1,0,38,STRAIGHT BALL,44,GLIDE,0,0,5,16,74,1,0,0,1,0,0,0,0,0
102,6,337,1,1,India,Shikhar Dhawan,Tom Curran,,17,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,16.6,0,118700,-78.50,-48.00,1,0,38,STRAIGHT BALL,54,LEG GLANCE,0,0,6,16,75,1,0,0,1,0,0,0,0,0
103,1,337,1,1,India,Shikhar Dhawan,Adil Rashid,,18,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.1,0,118701,-61.00,-93.00,1,0,24,LEG SPIN,54,LEG GLANCE,0,0,1,17,76,1,1,0,1,0,0,0,0,0
104,2,337,1,1,India,Virat Kohli,Adil Rashid,,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.2,0,118702,-31.00,62.50,0,0,24,LEG SPIN,53,STRAIGHT DRIVE,0,0,2,17,76,1,0,0,1,0,0,0,0,0
105,3,337,1,1,India,Virat Kohli,Adil Rashid,,18,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.3,0,118703,0.00,55.50,0,0,24,LEG SPIN,19,BACKFOOT STRAIGHT DRIVE,0,0,3,17,76,1,0,0,1,0,0,0,0,0
106,4,337,1,1,India,Virat Kohli,Adil Rashid,,18,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,17.4,0,118704,71.50,-7.50,1,0,28,GOOGLY,40,FLICK,0,0,4,17,77,1,0,0,1,0,0,0,0,0
107,5,337,1,1,India,Shikhar Dhawan,Adil Rashid,,18,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.5,0,118705,0.00,11.00,0,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,5,17,77,1,0,0,1,0,0,0,0,0
108,6,337,1,1,India,Shikhar Dhawan,Adil Rashid,,18,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,17.6,0,118706,-50.00,32.50,0,0,28,GOOGLY,49,FORWARD DEFENCE,0,0,6,17,77,1,0,0,1,0,0,0,0,0
109,1,337,1,1,India,Virat Kohli,Tom Curran,,19,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.1,0,118707,103.00,67.50,1,0,39,ANGLED IN,97,BACKFOOT PUSH,0,0,1,18,78,1,1,0,1,0,0,0,0,0
110,2,337,1,1,India,Shikhar Dhawan,Tom Curran,,19,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.2,0,118708,61.00,5.50,0,0,30,ANGLED ACROSS,16,BACKFOOT SQUARE DRIVE,0,0,2,18,78,1,0,0,1,0,0,0,0,0
111,3,337,1,1,India,Shikhar Dhawan,Tom Curran,,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.3,0,118709,52.50,-22.50,0,0,8,OFF CUTTER,35,LATE CUT,0,0,3,18,78,1,0,0,1,0,0,0,0,0
112,4,337,1,1,India,Shikhar Dhawan,Tom Curran,,19,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,18.4,0,118710,54.50,92.00,0,0,30,ANGLED ACROSS,84,OFF DRIVE,0,0,4,18,78,1,0,0,1,0,0,0,0,0
113,5,337,1,1,India,Shikhar Dhawan,Tom Curran,,19,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.5,0,118711,130.00,16.50,1,0,8,OFF CUTTER,36,CUT SHOT,0,0,5,18,79,1,0,0,1,0,0,0,0,0
114,6,337,1,1,India,Virat Kohli,Tom Curran,,19,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,18.6,0,118712,-149.50,56.00,1,0,38,STRAIGHT BALL,52,BACKFOOT COVERDRIVE,0,0,6,18,80,1,0,0,1,0,0,0,0,0
115,1,337,1,1,India,Virat Kohli,Adil Rashid,,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.1,0,118713,67.50,69.50,0,0,24,LEG SPIN,101,BACKFOOT ON DRIVE,0,0,1,19,80,1,1,0,1,0,0,0,0,0
116,2,337,1,1,India,Virat Kohli,Adil Rashid,,20,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.2,0,118714,-9.50,164.50,1,0,24,LEG SPIN,51,FRONTFOOT COVERDRIVE,0,0,2,19,81,1,0,0,1,0,0,0,0,0
117,3,337,1,1,India,Shikhar Dhawan,Adil Rashid,,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.3,0,118715,61.50,-3.00,0,0,24,LEG SPIN,55,SWEEP SHOT,0,0,3,19,81,1,0,0,1,0,0,0,0,0
118,4,337,1,1,India,Shikhar Dhawan,Adil Rashid,,20,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,19.4,0,118716,53.50,-9.00,0,0,26,FLIPPER,36,CUT SHOT,0,0,4,19,81,1,0,0,1,0,0,0,0,0
119,5,337,1,1,India,Shikhar Dhawan,Adil Rashid,,20,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.5,0,118717,-49.00,-110.00,1,0,28,GOOGLY,22,PADDLE SWEEP,0,0,5,19,82,1,0,0,1,0,0,0,0,0
120,6,337,1,1,India,Virat Kohli,Adil Rashid,,20,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,19.6,0,118718,-61.50,0.00,1,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,6,19,83,1,0,0,1,0,0,0,0,0
121,1,337,1,1,India,Virat Kohli,Ben Stokes,,21,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,20.1,0,118719,-157.50,140.50,4,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,1,20,87,1,1,0,1,0,0,0,0,0
122,2,337,1,1,India,Virat Kohli,Ben Stokes,,21,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,20.2,0,118720,-57.00,-19.00,0,0,38,STRAIGHT BALL,44,GLIDE,0,0,2,20,87,1,0,0,1,0,0,0,0,0
123,3,337,1,1,India,Virat Kohli,Ben Stokes,,21,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,20.3,0,118721,-155.00,62.00,1,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,3,20,88,1,0,0,1,0,0,0,0,0
124,4,337,1,1,India,Shikhar Dhawan,Ben Stokes,,21,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,20.4,0,118722,21.50,63.00,0,0,30,ANGLED ACROSS,50,BACKFOOT DEFENCE,0,0,4,20,88,1,0,0,1,0,0,0,0,0
125,5,337,1,1,India,Shikhar Dhawan,Ben Stokes,,21,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,20.5,0,118723,63.00,-12.50,0,0,30,ANGLED ACROSS,44,GLIDE,0,0,5,20,88,1,0,0,1,0,0,0,0,0
126,6,337,1,1,India,Shikhar Dhawan,Ben Stokes,,21,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,20.6,0,118724,87.00,-77.00,1,0,30,ANGLED ACROSS,44,GLIDE,0,0,6,20,89,1,0,0,1,0,0,0,0,0
127,1,337,1,1,India,Shikhar Dhawan,Adil Rashid,,22,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,21.1,0,118725,67.50,54.00,0,0,28,GOOGLY,77,SD DEFENCE,0,0,1,21,89,1,1,0,1,0,0,0,0,0
128,2,337,1,1,India,Shikhar Dhawan,Adil Rashid,,22,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,21.2,0,118726,-87.00,140.50,1,0,24,LEG SPIN,11,LOFT ON,0,0,2,21,90,1,0,0,1,0,0,0,0,0
129,3,337,1,1,India,Virat Kohli,Adil Rashid,,22,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,21.3,0,118727,-58.00,46.50,0,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,3,21,90,1,0,0,1,0,0,0,0,0
130,4,337,1,1,India,Virat Kohli,Adil Rashid,,22,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,21.4,0,118728,-113.00,-82.50,2,0,28,GOOGLY,36,CUT SHOT,0,0,4,21,92,1,0,0,1,0,0,0,0,0
131,5,337,1,1,India,Virat Kohli,Adil Rashid,,22,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,21.5,0,118729,-58.50,71.00,0,0,24,LEG SPIN,51,FRONTFOOT COVERDRIVE,0,0,5,21,92,1,0,0,1,0,0,0,0,0
132,6,337,1,1,India,Virat Kohli,Adil Rashid,,22,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,21.6,0,118730,81.50,141.00,1,0,24,LEG SPIN,101,BACKFOOT ON DRIVE,0,0,6,21,93,1,0,0,1,0,0,0,0,0
133,1,337,1,1,India,Virat Kohli,Ben Stokes,,23,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,22.1,0,118731,155.00,143.00,4,0,38,STRAIGHT BALL,58,PULL SHOT,0,0,1,22,97,1,1,0,1,0,0,0,0,0
134,2,337,1,1,India,Virat Kohli,Ben Stokes,,23,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.2,0,118732,-67.00,60.50,0,0,38,STRAIGHT BALL,51,FRONTFOOT COVERDRIVE,0,0,2,22,97,1,0,0,1,0,0,0,0,0
135,3,337,1,1,India,Virat Kohli,Ben Stokes,,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.3,0,118733,-67.00,60.50,0,0,38,STRAIGHT BALL,105,LEFT ALONE,0,0,3,22,97,1,0,0,1,0,0,0,0,0
136,4,337,1,1,India,Virat Kohli,Ben Stokes,,23,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.4,0,118734,-5.50,17.50,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,4,22,97,1,0,0,1,0,0,0,0,0
137,5,337,1,1,India,Virat Kohli,Ben Stokes,,23,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.5,0,118735,-5.50,17.50,0,0,39,ANGLED IN,40,FLICK,0,0,5,22,97,1,0,0,1,0,0,0,0,0
138,6,337,1,1,India,Virat Kohli,Ben Stokes,,23,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,22.6,0,118736,-53.50,-24.50,0,0,38,STRAIGHT BALL,50,BACKFOOT DEFENCE,0,0,6,22,97,1,0,0,1,0,0,0,0,0
139,1,337,1,1,India,Shikhar Dhawan,Adil Rashid,,24,1,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,23.1,0,118737,-140.00,157.00,6,0,28,GOOGLY,95,SLOG SWEEP,0,0,1,23,103,1,1,1,2,0,0,1,0,0
140,2,337,1,1,India,Shikhar Dhawan,Adil Rashid,,24,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,23.2,0,118738,-140.00,157.00,0,0,24,LEG SPIN,55,SWEEP SHOT,0,0,2,23,103,1,0,0,2,0,0,0,0,0
141,3,337,1,1,India,Shikhar Dhawan,Adil Rashid,,24,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,23.3,0,118739,140.00,43.00,1,0,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,3,23,104,1,0,0,2,0,0,0,0,0
142,4,337,1,1,India,Virat Kohli,Adil Rashid,,24,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,23.4,0,118740,-48.50,-32.00,0,0,24,LEG SPIN,47,ON DRIVE,0,0,4,23,104,1,0,0,2,0,0,0,0,0
143,5,337,1,1,India,Virat Kohli,Adil Rashid,,24,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,23.5,0,118741,-6.50,218.00,4,0,24,LEG SPIN,53,STRAIGHT DRIVE,0,0,5,23,108,1,0,0,2,0,0,0,0,0
144,6,337,1,1,India,Virat Kohli,Adil Rashid,,24,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,23.6,0,118742,40.00,-56.00,1,0,24,LEG SPIN,54,LEG GLANCE,0,0,6,23,109,1,0,0,2,0,0,0,0,0
145,1,337,1,1,India,Virat Kohli,Moeen Ali,,25,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,24.1,0,118743,-23.00,54.50,0,0,25,OFF SPIN,1,SD STRAIGHT,0,0,1,24,109,1,1,0,2,0,0,0,0,0
146,2,337,1,1,India,Virat Kohli,Moeen Ali,,25,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,24.2,0,118744,-136.50,51.50,1,0,25,OFF SPIN,52,BACKFOOT COVERDRIVE,0,0,2,24,110,1,0,0,2,0,0,0,0,0
147,3,337,1,1,India,Shikhar Dhawan,Moeen Ali,,25,3,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,24.3,0,118745,-51.00,-85.50,2,0,25,OFF SPIN,54,LEG GLANCE,0,0,3,24,112,1,0,0,2,0,0,0,0,0
148,4,337,1,1,India,Shikhar Dhawan,Moeen Ali,,25,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,24.4,0,118746,-54.50,97.00,1,0,25,OFF SPIN,74,SD ON,0,0,4,24,113,1,0,0,2,0,0,0,0,0
149,5,337,1,1,India,Virat Kohli,Moeen Ali,,25,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,24.5,0,118747,-48.00,-43.00,0,0,25,OFF SPIN,35,LATE CUT,0,0,5,24,113,1,0,0,2,0,0,0,0,0
150,6,337,1,1,India,Virat Kohli,Moeen Ali,,25,6,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,24.6,0,118748,-138.50,-80.50,4,0,25,OFF SPIN,59,SQUARE DRIVE,0,0,6,24,117,1,0,0,2,0,0,0,0,0
151,1,337,1,1,India,Shikhar Dhawan,Adil Rashid,,26,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,25.1,0,118749,-135.00,51.00,1,0,24,LEG SPIN,55,SWEEP SHOT,0,0,1,25,118,1,1,0,2,0,0,0,0,0
152,2,337,1,1,India,Virat Kohli,Adil Rashid,,26,2,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,25.2,0,118750,180.00,62.50,4,0,24,LEG SPIN,58,PULL SHOT,0,0,2,25,122,1,0,0,2,0,0,0,0,0
153,3,337,1,1,India,Virat Kohli,Adil Rashid,,26,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,25.3,0,118751,-70.50,5.00,1,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,3,25,123,1,0,0,2,0,0,0,0,0
154,4,337,1,1,India,Shikhar Dhawan,Adil Rashid,,26,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,25.4,0,118752,-58.50,123.00,1,0,24,LEG SPIN,47,ON DRIVE,0,0,4,25,124,1,0,0,2,0,0,0,0,0
155,5,337,1,1,India,Virat Kohli,Adil Rashid,,26,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,25.5,0,118753,49.00,150.50,1,0,24,LEG SPIN,47,ON DRIVE,0,0,5,25,125,1,0,0,2,0,0,0,0,0
156,6,337,1,1,India,Shikhar Dhawan,Adil Rashid,,26,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,25.6,0,118754,75.50,-15.50,0,0,24,LEG SPIN,97,BACKFOOT PUSH,0,0,6,25,125,1,0,0,2,0,0,0,0,0
157,1,337,1,1,India,Virat Kohli,Moeen Ali,,27,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,26.1,0,118755,69.50,133.50,1,0,25,OFF SPIN,47,ON DRIVE,0,0,1,26,126,1,1,0,2,0,0,0,0,0
158,2,337,1,1,India,Shikhar Dhawan,Moeen Ali,,27,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,26.2,0,118756,-49.50,99.50,1,0,25,OFF SPIN,47,ON DRIVE,0,0,2,26,127,1,0,0,2,0,0,0,0,0
159,3,337,1,1,India,Virat Kohli,Moeen Ali,,27,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,26.3,0,118757,54.00,71.50,0,0,25,OFF SPIN,27,FORWARD PUSH,0,0,3,26,127,1,0,0,2,0,0,0,0,0
160,4,337,1,1,India,Virat Kohli,Moeen Ali,,27,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,26.4,0,118758,-65.00,-34.00,1,0,25,OFF SPIN,27,FORWARD PUSH,0,0,4,26,128,1,0,0,2,0,0,0,0,0
161,5,337,1,1,India,Shikhar Dhawan,Moeen Ali,,27,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,26.5,0,118759,-135.00,45.00,1,0,25,OFF SPIN,55,SWEEP SHOT,0,0,5,26,129,1,0,0,2,0,0,0,0,0
162,6,337,1,1,India,Virat Kohli,Moeen Ali,,27,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,26.6,0,118760,-33.00,-57.00,1,0,25,OFF SPIN,44,GLIDE,0,0,6,26,130,1,0,0,2,0,0,0,0,0
163,1,337,1,1,India,Virat Kohli,Adil Rashid,,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,27.1,0,118761,-40.00,-14.00,0,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,1,27,130,1,1,0,2,0,0,0,0,0
164,2,337,1,1,India,Virat Kohli,Adil Rashid,,28,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,27.2,0,118762,-63.00,138.50,1,0,24,LEG SPIN,84,OFF DRIVE,0,0,2,27,131,1,0,0,2,0,0,0,0,0
165,3,337,1,1,India,Shikhar Dhawan,Adil Rashid,,28,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,27.3,0,118763,-147.00,75.00,1,0,26,FLIPPER,58,PULL SHOT,0,0,3,27,132,1,0,0,2,0,0,0,0,0
166,4,337,1,1,India,Virat Kohli,Adil Rashid,,28,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,27.4,0,118764,-131.50,67.50,1,0,24,LEG SPIN,52,BACKFOOT COVERDRIVE,0,0,4,27,133,1,0,0,2,0,0,0,0,0
167,5,337,1,1,India,Shikhar Dhawan,Adil Rashid,,28,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,27.5,0,118765,-70.00,-89.00,1,0,28,GOOGLY,55,SWEEP SHOT,0,0,5,27,134,1,0,0,2,0,0,0,0,0
168,6,337,1,1,India,Virat Kohli,Adil Rashid,,28,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,27.6,0,118766,-67.00,-29.50,1,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,6,27,135,1,0,0,2,0,0,0,0,0
169,1,337,1,1,India,Virat Kohli,Moeen Ali,,29,1,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,28.1,0,118767,-76.50,203.50,4,0,25,OFF SPIN,84,OFF DRIVE,0,0,1,28,139,1,1,0,2,0,0,0,0,0
170,2,337,1,1,India,Virat Kohli,Moeen Ali,,29,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,28.2,0,118768,81.50,-30.50,1,0,25,OFF SPIN,97,BACKFOOT PUSH,0,0,2,28,140,1,0,0,2,0,0,0,0,0
171,3,337,1,1,India,Shikhar Dhawan,Moeen Ali,,29,3,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,28.3,0,118769,115.50,174.00,6,0,25,OFF SPIN,61,INSIDE OUT,0,0,3,28,146,1,0,0,2,0,0,0,0,0
172,4,337,1,1,India,Shikhar Dhawan,Moeen Ali,,29,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,28.4,0,118770,-24.00,-149.50,4,0,23,ARM BALL,54,LEG GLANCE,0,0,4,28,150,1,0,1,3,0,0,0,0,0
173,5,337,1,1,India,Shikhar Dhawan,Moeen Ali,,29,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,28.5,0,118771,-55.00,28.00,0,0,23,ARM BALL,49,FORWARD DEFENCE,0,0,5,28,150,1,0,0,3,0,0,0,0,0
174,6,337,1,1,India,Shikhar Dhawan,Moeen Ali,,29,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,28.6,0,118772,64.50,49.50,0,0,25,OFF SPIN,97,BACKFOOT PUSH,0,0,6,28,150,1,0,0,3,0,0,0,0,0
175,1,337,1,1,India,Virat Kohli,Adil Rashid,,30,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.1,0,118773,-132.50,40.00,1,0,28,GOOGLY,51,FRONTFOOT COVERDRIVE,0,0,1,29,151,1,1,0,3,0,0,0,0,0
176,2,337,1,1,India,Shikhar Dhawan,Adil Rashid,,30,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.2,0,118774,-42.00,-44.00,1,0,24,LEG SPIN,54,LEG GLANCE,0,0,2,29,152,1,0,0,3,0,0,0,0,0
177,3,337,1,1,India,Virat Kohli,Adil Rashid,,30,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.3,0,118775,75.00,142.50,1,0,24,LEG SPIN,47,ON DRIVE,0,0,3,29,153,1,0,0,3,0,0,0,0,0
178,4,337,1,1,India,Shikhar Dhawan,Adil Rashid,,30,4,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,29.4,0,118776,-176.50,0.50,4,0,24,LEG SPIN,55,SWEEP SHOT,0,0,4,29,157,1,0,0,3,0,0,0,0,0
179,5,337,1,1,India,Shikhar Dhawan,Adil Rashid,,30,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.5,0,118777,-149.50,58.50,1,0,24,LEG SPIN,58,PULL SHOT,0,0,5,29,158,1,0,0,3,0,0,0,0,0
180,6,337,1,1,India,Virat Kohli,Adil Rashid,,30,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,29.6,0,118778,-35.50,-3.00,1,0,24,LEG SPIN,49,FORWARD DEFENCE,0,0,6,29,159,1,0,0,3,0,0,0,0,0
181,1,337,1,1,India,Virat Kohli,Mark Wood,,31,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,30.1,0,118779,-44.00,52.00,0,0,39,ANGLED IN,27,FORWARD PUSH,0,0,1,30,159,1,1,0,3,0,0,0,0,0
182,2,337,1,1,India,Virat Kohli,Mark Wood,,31,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,30.2,0,118780,-54.00,45.50,0,0,39,ANGLED IN,49,FORWARD DEFENCE,0,0,2,30,159,1,0,0,3,0,0,0,0,0
183,3,337,1,1,India,Virat Kohli,Mark Wood,,31,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,30.3,0,118781,-88.00,-75.00,1,0,39,ANGLED IN,44,GLIDE,0,0,3,30,160,1,0,0,3,0,0,0,0,0
184,4,337,1,1,India,Shikhar Dhawan,Mark Wood,,31,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,30.4,0,118782,55.50,42.00,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,4,30,160,1,0,0,3,0,0,0,0,0
185,5,337,1,1,India,Shikhar Dhawan,Mark Wood,,31,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,30.5,0,118783,134.00,162.50,4,0,39,ANGLED IN,84,OFF DRIVE,0,0,5,30,164,1,0,0,3,0,0,0,0,0
186,6,337,1,1,India,Shikhar Dhawan,Mark Wood,,31,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,30.6,0,118784,66.50,-12.00,0,0,39,ANGLED IN,50,BACKFOOT DEFENCE,0,0,6,30,164,1,0,0,3,0,0,0,0,0
187,1,337,1,1,India,Virat Kohli,Tom Curran,,32,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.1,0,118785,46.50,73.00,1,0,39,ANGLED IN,74,SD ON,0,0,1,31,165,1,1,0,3,0,0,0,0,0
188,2,337,1,1,India,Shikhar Dhawan,Tom Curran,,32,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.2,0,118786,144.50,-5.00,1,0,30,ANGLED ACROSS,36,CUT SHOT,0,0,2,31,166,1,0,0,3,0,0,0,0,0
189,3,337,1,1,India,Virat Kohli,Tom Curran,,32,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,31.3,0,118787,54.00,22.50,1,0,8,OFF CUTTER,27,FORWARD PUSH,0,0,3,31,167,1,0,0,3,0,0,0,0,0
