MatchID,InningsNo,BattingTeamID,TeamName,BatsManName,BowlerName,BowlerType,OverNo,BallNo,Runs,BallRuns,ActualRuns,IsOne,IsTwo,IsThree,IsDotball,Extras,IsWide,IsNoBall,IsBye,IsLegBye,IsFour,IsSix,IsWicket,WicketType,Wickets,IsBowlerWicket,BallName,Day,SESSION_NO,IsExtra,SNO,Xpitch,Ypitch,RunRuns,IsMaiden,OverImage,BowlTypeID,BowlTypeName,ShotTypeID,ShotType,IsBouncer,IsFreeHit,BallCount,BCCheck,TotalRuns,TotalWickets,BOWLING_LINE_ID,BOWLING_LENGTH_ID,FiveHaul,Flag,FlagSet,PenaltyRuns,IsFifty,IsHundred,IsTwoHundred,IsHattrick,release_speed,initial_angle,release_x,release_y,release_z,pre_bounce_ax,pre_bounce_ay,pre_bounce_az,pre_bounce_vx,pre_bounce_vy,pre_bounce_vz,bounce_angle,cof,cor,pbr,shot_attacked,shot_played,shot_info,crease_reaction_time,interception_reaction_time,bounce_x,bounce_y,post_bounce_ax,post_bounce_ay,post_bounce_az,post_bounce_vx,post_bounce_vy,post_bounce_vz,impact_x,impact_y,impact_z,crease_x,crease_y,crease_z,drop_angle,stump_x,stump_y,stump_z,swing,deviation,swing_dist,six_dist,ground,date,season
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Tripurana Vijay,,5,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,4.5,1,1,0,833113,-35.5,239.0,4,0,,,Knuckleball,69.0,STEP DOWN LOFTED STRAIGHT DRIVE,0,0,5,4,52,1,Off stump,Good Length,0,1,1,0,1,0,0,0,52.70595122451206,-2.350757679579069,8.340673411354135,0.8411020802584174,2.054820582406433,,,,,,,12.30001842462392,0.297268218457221,0.608196528502415,71.50265742964015,Attacked,Edged,None,0.853157043457031,0.6922988891601562,6.450058,0.255498,,,,,,,-6.581996,0.275549,0.561325,-8.840659,0.291132,0.767634,-17.04650469017761,-10.06000623346353,0.2996729609279817,0.808613810429652,-1.382866537953918,3.906700127060122,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Tripurana Vijay,,5,6,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,4.6,1,1,0,833114,-193.5,-47.5,6,0,,,Knuckleball,58.0,BACKFOOT PULL SHOT,0,0,6,4,58,1,Leg stump,Good Length,0,0,1,0,0,0,0,0,52.93131860006007,-3.057327446716724,8.340955813937043,0.8561176276867002,2.046842206194546,,,,,,,11.47258645720393,0.2789788538937985,0.5692462067997724,67.48904563058602,None,None,None,0.852104187011719,0.7801094055175781,7.092355,0.071985,,,,,,,-8.137826,-0.063711,0.709808,-8.8409,-0.082628,0.734919,-17.19247786422551,-10.05990267400669,-0.115700660279906,0.7398789620641448,-1.670434216111183,3.362181068978463,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Mukesh Kumar,,6,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.1,1,1,0,833115,-165.0,-15.5,1,0,,,Knuckleball,36.0,CUT SHOT,0,0,1,5,59,1,Outside Off stump,Good Length,1,0,1,0,0,0,0,0,83.72086175572592,-8.54550714517309,8.340803395457854,-0.722850839014995,1.981819404598219,,,,,,,7.665372834829827,0.1430061731815365,0.5847971945932733,83.41896187083734,Attacked,Played,None,0.519687652587891,0.5077056884765625,7.833937,-0.75861,,,,,,,-9.014242,-0.724957,0.743121,-8.840955,-0.725838,0.730968,-12.33834064338254,-10.06027255000955,-0.7196104881630503,0.8097795668609334,0.2914679131339813,0.3191081728116246,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Mukesh Kumar,,6,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,5.2,1,1,0,833116,97.0,73.5,1,0,,,Knuckleball,51.0,FRONTFOOT COVERDRIVE,0,0,2,5,60,1,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,86.98175287704218,-4.932745573382437,8.340783152018588,0.8278253092547305,1.998997180599565,,,,,,,5.39103286630013,0.08977979640490771,0.5383625881609241,81.77640858364785,Attacked,Played,None,0.48614501953125,0.4755020141601563,2.922757,0.346795,,,,,,,-8.911479,0.315533,0.195004,-8.840477,0.316792,0.189386,-9.71276108044663,-10.05984920845953,0.2950796349859218,0.279554668833186,0.9980061466256422,0.2481672330314058,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Mukesh Kumar,,6,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.3,1,1,0,833117,-29.5,257.0,4,0,,,Knuckleball,19.0,BACKFOOT STRAIGHT DRIVE,0,0,3,5,64,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,85.99999999999999,-8.936425478516885,8.340849340958087,-0.7309052097170123,1.998594235500532,,,,,,,7.803961439010074,0.1757943324365074,0.6000974915441271,82.43519048796833,Attacked,Played,None,0.507797241210938,0.4817047119140625,7.832698,-0.665105,,,,,,,-8.429752,-0.553567,0.719054,-8.840836,-0.54598,0.750659,-12.11099818025224,-10.0603335566319,-0.5233274150981805,0.8342202409794385,0.5881411143711425,0.3436542565442147,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Mukesh Kumar,,6,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,5.4,1,1,0,833118,84.5,227.0,6,0,,39.0,ANGLED IN,11.0,LOFTED ON DRIVE,0,0,4,5,70,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,87.00000000000001,-6.958970321367493,8.341118993502626,-0.6239287508578583,1.970115785235844,,,,,,,5.72502094322931,0.165449632639558,0.5097122111884328,69.91186841430911,Attacked,Played,None,0.491043090820312,0.4597320556640625,5.869437,-0.358043,,,,,,,-8.234465,-0.265507,0.3812,-8.841086,-0.251376,0.418256,-10.6192081685839,-10.06020812244331,-0.2227767922866379,0.4820529226024125,0.4433260214277017,-0.1555368245933144,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Mukesh Kumar,,6,5,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,5.5,1,1,0,833119,32.0,228.0,4,0,,39.0,ANGLED IN,11.0,LOFTED ON DRIVE,0,0,5,5,74,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,86.48979048564438,-7.455063275401544,8.340573549846027,-0.5828738131997329,1.968289420913797,,,,,,,7.507850116394355,0.1749081103772783,0.6362466354341106,87.94618427738878,Attacked,Played,None,0.499603271484375,0.47113037109375,6.515035,-0.452457,,,,,,,-8.341127,-0.375171,0.572936,-8.841155,-0.366947,0.615663,-11.06447430257984,-10.06028731889781,-0.3467581236371938,0.7095003178769348,0.5253490957919721,0.003927566584322553,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Mukesh Kumar,,6,6,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,5.6,1,1,1,833120,32.0,228.0,1,0,,36.0,BOUNCER,105.0,LEFT ALONE,1,0,6,5,75,1,Outside Off stump,Short Length,0,0,1,0,0,0,0,0,74.69832554732386,-27.32806767451256,8.341120777425413,-0.6318787959868859,1.817625018099812,,,,,,,16.29201414474723,0.2276446116760467,0.4777991316297368,58.90540857685583,Attacked,Missed,None,0.705551147460938,0.7446670532226562,14.944346,-0.492678,,,,,,,-999.9,-999.9,-999.9,-8.840873,0.719173,2.547136,-26.89460116802162,-10.06006166205375,0.8453810623832394,2.600620881986318,2.944565315626972,0.5428227675163216,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Mukesh Kumar,,6,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,5.6,1,1,0,833121,-62.0,42.5,0,0,,39.0,ANGLED IN,27.0,FORWARD PUSH,0,0,7,5,75,1,Outside Off stump,Yorker,0,0,1,0,0,0,0,0,85.70495669467645,-4.165610093683433,8.340701056587648,-0.534930181708424,2.011794157451533,,,,,,,6.482826324784092,0.1824957016991095,0.6499999999999987,89.25042983008885,Defended,Played,None,0.490837097167969,0.4855155944824219,1.337286000000001,-0.35495,,,,,,,-9.070608,-0.348379,0.058921,-8.841128,-0.352714,0.033351,-9.429476025160524,-10.06020798771078,-0.3296894275215013,0.1634122623175203,0.9014346557613682,0.0,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Tripurana Vijay,,7,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.1,1,1,0,833122,131.5,100.5,1,0,,25.0,OFF SPIN,52.0,BACKFOOT COVERDRIVE,0,0,1,6,76,1,Outside Off stump,Good Length,1,0,1,0,0,0,0,0,51.7444338250024,-3.456969909610435,8.340698424067135,0.9192316802507965,2.080085847774615,,,,,,,11.14984505954221,0.1908054276408436,0.5714800620742789,76.64146654705749,Attacked,Played,None,0.876411437988281,0.8121414184570312,7.235369,0.405299,,,,,,,-8.625196,0.292379,0.720121,-8.840616,0.286491,0.725669,-17.37828003292071,-10.0600151623691,0.2507360674188648,0.7295114390201294,-0.6603544517605746,2.276739548675368,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Tripurana Vijay,,7,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.2,1,1,0,833123,155.5,-33.0,1,0,,25.0,OFF SPIN,58.0,BACKFOOT PULL SHOT,0,0,2,6,77,1,Leg stump,Short Length,0,0,1,0,0,0,0,0,63.40251704509294,-6.901658368047437,8.341067922098368,-0.4702027330058292,2.01058778359978,,,,,,,10.31334867365656,0.1753785771723431,0.6550616195087279,90.72138520907488,Attacked,Played,None,0.691051483154297,0.6464080810546875,7.882572,-0.072397,,,,,,,-8.226273,0.239956,0.825379,-8.840906,0.272547,0.865821,-14.40847685541687,-10.05997108460692,0.3376747491739463,0.9237077923317288,-0.386994381551207,0.9228225963740602,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Tripurana Vijay,,7,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.3,1,1,0,833124,90.5,173.0,1,0,,25.0,OFF SPIN,5.0,LOFTED OFF DRIVE,0,0,3,6,78,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,52.76317740132198,-0.985752453369047,8.340562762333285,0.8685293407758861,2.089049585302116,,,,,,,11.43161475094717,0.2503349076425823,0.5820557273095898,72.27486833218023,Attacked,Played,None,0.796028137207031,0.76409912109375,5.136372,0.417564,,,,,,,-8.148673,0.409847,0.540173,-8.84087,0.408164,0.60699,-16.99500205123837,-10.06005655827254,0.4051747939902567,0.6881480037505334,-0.6900224958467491,2.172093830381632,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Tripurana Vijay,,7,4,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,,,0,6.4,1,1,0,833125,159.5,160.5,6,0,,25.0,OFF SPIN,94.0,STEP DOWN LOFTED ON DRIVE,0,0,4,6,84,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,53.86745298744495,-2.043610434887235,8.340792641101164,-0.6163794975442439,2.063571938826662,,,,,,,12.16137524801379,0.2155147086216532,0.6465251151299742,85.42729640733083,Attacked,Played,None,0.826103210449219,0.65826416015625,5.807301,-0.553292,,,,,,,-6.486395,-0.445605,0.455295,-8.840955,-0.32995,0.748765,-16.58203500605025,-10.06017620018576,-0.2691710421321313,0.8390765860747182,-1.308022079306006,3.132864434110229,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Tripurana Vijay,,7,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.5,1,1,0,833126,149.5,31.5,1,0,,25.0,OFF SPIN,97.0,BACKFOOT PUSH,0,0,5,6,85,1,Off stump,Good Length,0,0,1,0,0,0,0,0,62.54405671054924,-3.77858705332462,8.340524215544185,-0.5093757063175888,2.052202962283419,,,,,,,8.971579664912257,0.1671022130673585,0.5831100031913032,80.75627917195965,Attacked,Played,None,0.685924530029297,0.6570167541503906,5.411967,-0.085574,,,,,,,-8.583127,0.064198,0.518775,-8.840737,0.074164,0.539964,-14.1749086252511,-10.06023424969499,0.121621202087951,0.6224982051633781,-0.7073026685326669,0.6498049681741512,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Tripurana Vijay,,7,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,6.6,1,1,0,833127,82.5,161.0,1,0,,25.0,OFF SPIN,84.0,FRONTFOOT OFF DRIVE,0,0,6,6,86,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,52.14838258725923,-1.247460471746589,8.340695680418495,0.8833422666494962,2.066726261308151,,,,,,,14.03021747551041,0.3675090520685119,0.6542569306443694,71.38763438980422,Attacked,Played,None,0.85528564453125,0.8099441528320312,5.673571,0.368908,,,,,,,-8.575905,0.440579,0.787001,-8.84066,0.445199,0.813568,-17.24196837032251,-10.06003346962058,0.4666271197187974,0.9023085736377878,-1.29938729839597,3.954609510105605,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Madhav Tiwari,,8,1,1 (WD),1,0,0,0,0,0,1,1,0,0,0,0,0,0,,,0,7.1,1,1,1,833128,82.5,161.0,1,0,,16.0,SLOW BOUNCER,105.0,LEFT ALONE,0,0,1,7,87,1,Outside Leg stump,Short Length,1,0,1,0,0,0,0,0,68.7423404710613,-20.86639615563467,8.340704267747867,-0.6623572492085616,1.987641949803058,,,,,,,16.70739642926903,0.2798421693423608,0.5563397152003698,65.46674034581939,None,None,None,0.773368835449219,0.817474365234375,13.647538,-0.533462,,,,,,,-999.9,-999.9,-999.9,-8.841006,0.267983,2.081257,-23.58474809217959,-10.06002329032551,0.3688428480798753,2.072666347808876,-0.1631142140317405,1.375677936771438,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Madhav Tiwari,,8,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.1,1,1,0,833129,-157.5,79.0,1,0,,16.0,SLOW BOUNCER,58.0,BACKFOOT PULL SHOT,0,0,2,7,88,1,Outside Leg stump,Short Length,0,0,1,0,0,0,0,0,67.05341664589896,-17.16983910309017,8.340961635592205,-0.6665335053236583,2.017316064161611,,,,,,,15.48863061562812,0.2738678618207201,0.5836917851637794,70.16698159249489,Attacked,Played,None,0.750114440917969,0.673919677734375,12.735655,-0.437942,,,,,,,-7.604135,0.344261,1.60416,-8.840993,0.443279,1.601634,-21.46399890102405,-10.06012330011894,0.5419912352794061,1.553877769813942,0.2549709097877181,1.722564002948431,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Madhav Tiwari,,8,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.2,1,1,0,833130,-83.5,167.0,1,0,,39.0,ANGLED IN,84.0,FRONTFOOT OFF DRIVE,0,0,3,7,89,1,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,78.60891383166688,-8.598109857786188,8.340643140243081,-0.6654852983612043,2.094760323787638,,,,,,,8.420674923983244,0.1397253723859157,0.6055410060332673,86.85861366639853,Attacked,Played,None,0.552703857421875,0.5214614868164062,7.609798,-0.417761,,,,,,,-8.347159,-0.273885,0.729161,-8.841107,-0.261531,0.768496,-13.04929347252364,-10.05970495310017,-0.2308465769976858,0.8529015474765682,0.3407038584359754,-0.1251605370563153,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Vaibhav Sooryavanshi,Madhav Tiwari,,8,3,0 WK,W,0,0,0,0,1,0,0,0,0,0,0,0,1,Caught,WICKET,1,7.3,1,1,0,833131,-83.5,167.0,0,0,,30.0,ANGLED ACROSS,11.0,LOFTED ON DRIVE,0,0,4,7,89,2,Middle stump,Full Length,1,0,1,0,0,0,0,0,80.55817500215007,-6.496493090645834,8.340660048865939,-0.601509748110697,2.104545469974556,,,,,,,6.120829290606935,0.2584888491251798,0.50205527794832,59.45940677973002,None,None,None,0.535675048828125,0.4981155395507813,4.983961,-0.056645,,,,,,,-8.155019,0.062801,0.320006,-8.840523,0.089791,0.366611,-11.15759025377627,-10.06018656232684,0.1381787465142636,0.4354734681676404,-0.4418124098243711,0.1031749064825487,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Riyan Parag,Madhav Tiwari,,8,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.4,1,1,0,833132,-54.5,170.0,1,0,,39.0,ANGLED IN,6.0,BACKFOOT OFF DRIVE,0,0,5,7,90,2,Outside Off stump,Good Length,2,0,1,0,0,0,0,0,80.18269182330714,-10.81880817666234,8.340642034750228,-0.7069061789647915,2.070563827251255,,,,,,,9.508677958633653,0.2004283875839724,0.6070699800659892,81.01765825150115,Attacked,Played,None,0.554489135742188,0.5209236145019531,9.15833,-0.438963,,,,,,,-8.243572,-0.27112,0.812459,-8.840524,-0.25703,0.834922,-14.22071402448347,-10.05971965108817,-0.2280332783419888,0.8598925395749341,-0.2925585130299619,-0.2367628953065439,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Madhav Tiwari,,8,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.5,1,1,0,833133,121.0,93.0,1,0,,39.0,ANGLED IN,58.0,BACKFOOT PULL SHOT,0,0,6,7,91,2,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,70.12922363792693,-9.214569971535381,8.340568659751106,-0.770315548152342,2.068483343537303,,,,,,,9.389201516744203,0.2121448554607633,0.556375743286807,72.24187594694473,Attacked,Played,None,0.635868072509766,0.608551025390625,8.982724,-0.459213,,,,,,,-8.557367,-0.319879,0.865085,-8.841005,-0.312671,0.878581,-15.15254896585033,-10.06004876059694,-0.2799711878265165,0.9208683429755202,0.3956340702178761,-1.38120372758191,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Riyan Parag,Madhav Tiwari,,8,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,7.6,1,1,0,833134,-139.5,-24.5,1,0,,39.0,ANGLED IN,36.0,CUT SHOT,0,0,7,7,92,2,Outside Off stump,Short of Good Length,0,0,1,0,0,0,0,0,68.41552796937223,-8.720747556191059,8.341016325814458,-0.8539410648421526,2.064721593771973,,,,,,,9.350127054898579,0.2483674543933392,0.5409559837901563,66.30665212918953,Attacked,Played,None,0.65570068359375,0.6251907348632812,8.820206,-0.608455,,,,,,,-8.504724,-0.348375,0.808704,-8.840783,-0.33596,0.821886,-15.24993106682042,-10.06018974590199,-0.290613724253071,0.851956339570087,0.9344257127492622,0.03949436655323438,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Riyan Parag,Axar Patel,,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.1,1,1,0,833135,-52.0,70.5,0,0,,10.0,ORTHODOX,84.0,FRONTFOOT OFF DRIVE,0,0,1,8,92,2,Leg stump,Good Length,1,0,1,0,0,0,0,0,57.40797069721462,-3.946977009048258,8.340690064784493,-1.113458288480532,2.249139362400185,,,,,,,12.3880706973087,0.2841018375719878,0.6785986745581948,83.37961742653046,Defended,Played,None,0.746681213378906,0.709625244140625,5.425123,-0.193894,,,,,,,-8.167182,-0.043779,0.660999,-8.840732,-0.014646,0.742705,-15.70847226799435,-10.06002127224631,0.03851990901281199,0.8593895150136696,1.791560406866515,-2.590021981353733,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Riyan Parag,Axar Patel,,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.2,1,1,0,833136,1.0,55.0,0,0,,10.0,ORTHODOX,49.0,FORWARD DEFENCE,0,0,2,8,92,2,Off stump,Good Length,0,0,1,0,0,0,0,0,56.40495434201302,-3.312361967615004,8.341070058079001,-1.166092550552845,2.247379537356734,,,,,,,11.86897274219634,0.2973258290399707,0.6293633320984083,74.67191691076418,Defended,Played,None,0.766731262207031,0.7054595947265625,5.263751,-0.056483,,,,,,,-7.851352,0.086169,0.561658,-8.840925,0.133167,0.675828,-16.10610237947372,-10.05996633924149,0.1916142871861789,0.7783107931108288,2.228817014860466,-3.350809867947878,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Riyan Parag,Axar Patel,,9,3,4,4,4,0,0,0,0,0,0,0,0,0,1,0,0,,,0,8.3,1,1,0,833137,-180.5,156.5,4,0,,10.0,ORTHODOX,15.0,LOFTED COVER DRIVE,0,0,3,8,96,2,Outside Off stump,Full Length,0,0,1,0,0,0,0,0,53.58220722388876,-1.928323551212483,8.340620628235222,-1.09990942296047,2.302898500232039,,,,,,,12.46108427238196,0.268499210149077,0.6187226928063514,75.958482906045,Attacked,Played,None,0.799118041992188,0.7355461120605469,4.68594,-0.251606,,,,,,,-7.846607,-0.197735,0.496303,-8.840877,-0.175756,0.629514,-17.23436447664349,-10.06011186594939,-0.1485503216841191,0.7512233008146934,2.479614593155807,-3.601325430341073,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Riyan Parag,Axar Patel,,9,4,1 (LB),1,0,0,0,0,1,1,0,0,0,1,0,0,0,,,0,8.4,1,1,1,833138,-180.5,156.5,1,0,,10.0,ORTHODOX,56.0,REVERSE SWEEP,0,0,4,8,97,2,Off stump,Full Length,0,0,1,0,0,0,0,0,58.13372286803469,-2.739701827587639,8.340975239604681,-1.206329299422736,2.236963191803125,,,,,,,10.68462367933875,0.1358409515413593,0.6419695844866237,92.71134251885762,Attacked,Missed,None,0.733268737792969,0.6584243774414062,4.331026,-0.267848,,,,,,,-7.636727,-0.163099,0.358455,-8.840567,-0.096204,0.521872,-15.45195456930063,-10.06002806834734,-0.02779978478589729,0.6548736338368488,1.964838994299903,-1.724411445915389,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Axar Patel,,9,5,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,,,0,8.5,1,1,0,833139,70.0,-67.0,1,0,,10.0,ORTHODOX,97.0,BACKFOOT PUSH,0,0,5,8,98,2,Leg stump,Good Length,0,0,1,0,0,0,0,0,59.7700140507482,-5.482173922906059,8.340874111509276,-1.116386628245727,2.220364595808152,,,,,,,10.02593070365699,0.1802343581205115,0.5859902866041502,79.87510717857138,Attacked,Played,None,0.725406646728516,0.6957778930664062,6.521685,-0.081983,,,,,,,-8.55502,0.28708,0.671023,-8.840962,0.308562,0.690652,-15.56272286861138,-10.06010684073606,0.4007149259973368,0.7536598397174605,1.559723582886891,-1.660877386254632,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Riyan Parag,Axar Patel,,9,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,8.6,1,1,0,833140,-83.0,48.5,0,0,,10.0,ORTHODOX,52.0,BACKFOOT COVERDRIVE,0,0,6,8,98,2,Outside Off stump,Good Length,0,0,1,0,0,0,0,0,59.99966903068184,-4.551183893829934,8.340909866910419,-1.07082204075469,2.23174062072511,,,,,,,10.28580829084761,0.2526322702909147,0.5973653198821977,74.34157095323819,Attacked,Played,None,0.724342346191406,0.6906280517578125,5.56628,-0.229838,,,,,,,-8.522384,-0.053068,0.591679,-8.840973,-0.038839,0.62005,-15.17745383710517,-10.06010789010502,0.01596080534769573,0.7065791776859354,1.661257054911568,-2.143315403312499,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Madhav Tiwari,,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.1,1,1,0,833141,-83.5,-20.5,0,0,,39.0,ANGLED IN,44.0,GLIDE,0,0,1,9,98,2,Outside Off stump,Short of Good Length,1,0,1,0,0,0,0,0,79.83521679935649,-8.960463808498965,8.340640480281515,-0.7036573449065866,2.108614776395638,,,,,,,9.315412200202116,0.2481142982122359,0.636165581586627,80.61340741677044,Attacked,Played,None,0.554718017578125,0.5512046813964844,7.762472,-0.563296,,,,,,,-9.133236,-0.559524,0.895862,-8.840536,-0.561147,0.870967,-13.13908229195293,-10.05976279225694,-0.5534656730734618,0.9673523788556498,-0.1957766474616362,-0.9057741891509726,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Madhav Tiwari,,10,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,,,0,9.2,1,1,0,833142,-129.0,133.5,2,0,,39.0,ANGLED IN,84.0,FRONTFOOT OFF DRIVE,0,0,2,9,100,2,Outside Off stump,Good Length,0,1,2,0,0,1,0,0,79.51475431971754,-6.710532970438545,8.3409621320655,-0.6543852431606986,2.087361119766012,,,,,,,8.666416699182207,0.2370437014061106,0.6776356207467481,87.94097297140115,Attacked,Played,None,0.545036315917969,0.5156021118164062,5.635748,-0.491685,,,,,,,-8.402333,-0.462614,0.560205,-8.84082,-0.459353,0.605758,-11.66578096103194,-10.05987164488112,-0.4502255719834669,0.7199615929326787,-0.3979893015274419,-0.1091918019164455,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
2502,1,18,Rajasthan Royals,Dhruv Jurel,Madhav Tiwari,,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,0,9.3,1,1,0,833143,-13.5,63.5,0,0,,39.0,ANGLED IN,84.0,FRONTFOOT OFF DRIVE,0,0,3,9,100,2,Outside Off stump,Good Length,0,0,2,0,0,0,0,0,80.93557136613023,-7.914040240585146,8.340612340083108,-0.6876092602714529,2.083451447987831,,,,,,,6.29511204657859,0.1611469184676134,0.4959513647780258,68.27801286994253,Defended,Played,None,0.531257629394531,0.4999351501464844,6.667822,-0.29433,,,,,,,-8.232905,-0.125641,0.457673,-8.841035,-0.104,0.491302,-11.92430399871234,-10.06017620632281,-0.0603020411566971,0.5459195611216984,0.8920845803633642,-0.424525359313729,-1.0,-1.0,FEROZ-SHAH-KOTLA-DELHI,-1.0,
